Instrument,Issuer Name,Industry Sub Sector Description,Country Name,Issuer Country Name,Issue Date,Maturity Date,Preferred RIC,Amount Outstanding,Coupon,FRN Index,Coupon Frequency,Coupon Type Description,Coupon Effective Date,Issuer Rating,Fitchs Rating,Moodys Rating,SP Rating,Price,Yield To Maturity,ISMA Bid Yield,ISMA Ask Yield,Yield To Maturity,Z-Spread,Call Type Description,PUTCALLIND,Option Adjusted Spread,Option Adjusted Spread Bid,Option Value,Option Adjusted Spread,Price (-25bp),Effective Duration,DV01,Convexity,Spread Duration,Price (+25bp),ZC Volatility,Zero Option Adjusted Price,Option Adjusted Convexity,Exercise Type,Duration,Modified Duration,Convexity,Make Whole Call Flag
US345370BN94,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1995-11-14,2025-11-15,345370BN9=,208646000.0,7.125,,2.0,Fixed:Plain Vanilla Fixed Coupon,1995-11-14,,BBB,Ba1,BBB-,115.9772,4.024442,4.07,3.96,4.024442,236.187313,,,231.814368,241.5,0.0,234.771394,117.397493,4.811388,0.056363,0.281996,4.811388,114.577553,234.771394,,,,4.9068,4.8112,28.1584,
US345370BM12,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1993-06-17,2043-06-15,345370BM1=,72653000.0,7.75,,2.0,Fixed:Plain Vanilla Fixed Coupon,1993-06-15,,BBB,Ba1,BBB-,119.9704,6.131635,6.23,6.17,6.131635,430.136482,,,420.539972,432.8,0.0,410.596143,123.542533,11.730585,0.141465,2.010387,11.730585,116.549794,410.596143,,,,12.1035,11.7449,205.5306,
US345370BV11,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1998-06-04,2032-01-15,345370BV1=,151302000.0,8.9,,2.0,Fixed:Plain Vanilla Fixed Coupon,1998-01-15,,BBB,Ba1,BBB-,127.2508,5.729073,5.81,5.76,5.729073,399.505497,,,391.506958,402.1,0.0,389.306483,129.795456,7.649284,0.100723,0.794026,7.649284,124.77149,389.306483,,,,8.1449,7.919,82.5522,
US345370BT64,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1998-02-23,2028-02-15,345370BT6=,103630000.0,6.625,,2.0,Fixed:Plain Vanilla Fixed Coupon,1998-02-23,,BBB,Ba1,BBB-,109.4656,5.176567,5.24,5.14,5.176567,348.543194,,,341.913849,353.2,0.0,340.902867,111.209204,6.159317,0.069112,0.474742,6.159317,107.75529,340.902867,,,,6.3193,6.1614,47.5408,
US345370BS81,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1997-05-13,2097-05-15,345370BS8=,142248000.0,7.7,,2.0,Fixed:Plain Vanilla Fixed Coupon,1997-05-13,,BBB,Ba1,BBB-,115.0752,6.685012,6.79,6.69,6.685012,485.567623,,,468.17291,490.7,0.0,447.320346,119.26235,14.660155,0.170552,3.756934,14.660155,111.161219,447.320346,,,,15.2522,14.7624,427.629,
US345370BJ82,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1992-01-15,2022-01-15,345370BJ8=,85878000.0,8.875,,2.0,Fixed:Plain Vanilla Fixed Coupon,1992-01-15,,BBB,Ba1,BBB-,110.3795,3.465643,3.49,3.39,3.465643,180.139131,,,175.790989,185.4,0.0,188.174929,110.894716,1.781899,0.020455,0.043286,1.781899,109.867389,188.174929,,,,1.8828,1.8512,4.4565,
US345370CA64,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1999-07-16,2031-07-16,US009984194=,1793531000.0,7.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,1999-07-16,,BBB,Ba1,BBB-,119.5,5.179068,5.25,5.14,5.179068,340.90056,,,334.492504,346.09,0.0,334.676904,121.931058,7.810892,0.096217,0.801567,7.810892,117.130654,334.676904,,,,8.0185,7.818,80.5657,
US345370CR99,FORD MOTOR CO,Automotive Manufacturer,United States,United States,2016-12-08,2026-12-08,345370CR9=,1500000000.0,4.346,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-12-08,,BBB,Ba1,BBB-,103.625,3.744441,3.76,3.71,3.744441,206.193978,Ordinary Call,,201.194922,203.8,0.082091,199.796794,105.142157,5.792068,0.060272,0.318461,5.792068,102.128555,201.129779,,,,5.8369,5.7309,38.4696,
US345370CS72,FORD MOTOR CO,Automotive Manufacturer,United States,United States,2016-12-08,2046-12-08,345370CS7=,1300000000.0,5.291,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-12-08,,BBB,Ba1,BBB-,96.0,5.57951,5.66,5.61,5.57951,370.981583,Ordinary Call,,362.229044,357.2,0.041177,346.880839,99.385191,13.684649,0.132097,2.744016,13.684649,92.780357,347.191834,,,,14.3281,13.9409,286.9307,
US345370CQ17,FORD MOTOR CO,Automotive Manufacturer,United States,United States,2013-01-08,2043-01-15,345370CQ1=,2000000000.0,4.75,,2.0,Fixed:Plain Vanilla Fixed Coupon,2013-01-08,,BBB,Ba1,BBB-,90.5,5.481632,5.56,5.51,5.481632,361.307956,,,353.62107,363.9,0.0,342.359936,93.569176,13.043875,0.121128,2.397142,13.043875,87.569951,342.359936,,,,13.7667,13.4011,250.3691,
US34537ECM03,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1992-07-15,2022-01-15,34537ECM0=,200000.0,0.0,,,Strip,1992-07-15,,,,,93.075,3.615653,3.65,3.1,3.615653,173.636334,,,169.355057,201.5,0.0,202.76227,93.536389,1.967155,0.018309,0.048785,1.967155,92.616449,202.76227,,,,2.0,1.9671,4.8367,
US345370BU38,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1998-06-04,2021-09-15,345370BU3=,179625000.0,9.215,,2.0,Fixed:Plain Vanilla Fixed Coupon,1998-03-15,,BBB,Ba1,BBB-,109.7494,3.168141,3.19,2.99,3.168141,143.160795,,,140.682624,154.0,0.0,161.73174,110.180609,1.524661,0.017197,0.031997,1.524661,109.320447,161.73174,,,,1.5462,1.5228,3.1916,
US345370BH27,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1992-02-14,2032-02-15,345370BH2=,4281000.0,9.95,,2.0,Fixed:Plain Vanilla Fixed Coupon,1992-02-14,,BBB,Ba1,BBB-,,,,,,380.094691,,,372.48051,,,,,,,,,,,,,,7.8122,7.6026,78.9988,
XS1590503279,FCE BANK PLC,Banking,Eurobond,United Kingdom,2017-03-31,2020-08-26,US159050327=,750000000.0,0.097,EIEUR3M,4.0,Floating: Fixed Margin over Index,2019-11-26,,BBB,Ba1,BBB-,99.83,0.379284,0.296,0.136,0.379284,,,,,,,,,0.119444,0.001193,,0.119444,,,,,,0.6267,0.1167,0.0357,
XS1548776498,FCE BANK PLC,Banking,Eurobond,United Kingdom,2017-01-12,2021-09-13,US154877649=,750000000.0,0.869,,1.0,Fixed:Plain Vanilla Fixed Coupon,2017-01-12,,BBB,Ba1,BBB-,100.408,0.621403,0.63,0.58,0.621403,91.87265,,,96.81485,98.87,0.0,119.260753,100.824744,1.645117,0.016566,0.035569,1.645117,99.993495,119.260753,,,,1.6526,1.6427,4.3399,
XS1426024318,FCE BANK PLC,Banking,Eurobond,United Kingdom,2016-06-03,2022-06-03,US142602431=,400000000.0,2.727,,1.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-03,,BBB,Ba1,BBB-,101.699,1.97809,2.0,1.94,1.97809,128.897301,,,121.291195,125.2,0.0,146.508169,102.291408,2.284619,0.023617,0.064699,2.284619,101.110773,146.508169,,,,2.3045,2.2821,6.46,
XS1409362784,FCE BANK PLC,Banking,Eurobond,United Kingdom,2016-05-11,2023-05-11,US140936278=,750000000.0,1.615,,1.0,Fixed:Plain Vanilla Fixed Coupon,2016-05-11,,BBB,Ba1,BBB-,101.079,1.280508,1.29,1.24,1.280508,151.737684,,,152.830978,154.29,0.0,185.059418,101.902032,3.187926,0.032572,0.120854,3.187926,100.263685,185.059418,,,,3.226,3.1856,13.4985,
XS1389894707,FCE BANK PLC,Banking,Eurobond,United Kingdom,2016-04-05,2021-04-05,US138989470=,15000000000.0,0.65,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-04-05,,BBB,Ba1,BBB-,99.814,0.802439,0.8,0.75,0.802439,77.829448,,,91.68947,82.22,0.0,94.243454,100.11883,1.218048,0.012179,0.020907,1.218048,99.510476,94.243454,,,,1.2202,1.2154,2.0866,
XS1362349943,FCE BANK PLC,Banking,Eurobond,United Kingdom,2016-02-11,2021-02-11,US136234994=,600000000.0,1.66,,1.0,Fixed:Plain Vanilla Fixed Coupon,2016-02-11,,BBB,Ba1,BBB-,101.472,0.28862,0.29,0.24,0.28862,59.074359,,,63.424155,65.23,0.0,84.312962,101.745769,1.057548,0.010893,0.016714,1.057548,101.199307,84.312962,,,,1.0579,1.0551,2.1814,
XS1335331093,FCE BANK PLC,Banking,Eurobond,United Kingdom,2015-12-18,2020-12-18,US133533109=,75000000.0,0.904,EIEUR3M,4.0,Floating: Fixed Margin over Index,2019-12-18,,BBB,Ba1,BBB-,99.523,1.436739,1.425,1.376,1.436739,,,,,,,,,0.177778,0.001771,,0.177778,,,,,,0.9491,0.175,0.0545,
XS1317725726,FCE BANK PLC,Banking,Eurobond,United Kingdom,2015-11-09,2020-11-09,US131772572=,750000000.0,1.528,,1.0,Fixed:Plain Vanilla Fixed Coupon,2015-11-09,,BBB,Ba1,BBB-,101.089,0.196735,0.2,0.15,0.196735,50.9775,,,53.314525,55.12,0.0,75.903808,101.29728,0.818352,0.008295,0.010832,0.818352,100.881406,75.903808,,,,0.8169,0.8158,1.3311,
XS1232188257,FCE BANK PLC,Banking,Eurobond,United Kingdom,2015-05-13,2020-05-13,US123218825=,500000000.0,1.114,,1.0,Fixed:Plain Vanilla Fixed Coupon,2015-05-13,,BBB,Ba1,BBB-,100.327,0.115408,0.12,0.07,0.115408,42.866323,,,50.247893,52.09,0.0,70.362648,100.410057,0.327745,0.003313,0.002719,0.327745,100.244114,70.362648,,,,0.3251,0.325,0.2113,
XS1186131717,FCE BANK PLC,Banking,Eurobond,United Kingdom,2015-02-10,2022-02-10,US118613171=,650000000.0,1.134,,1.0,Fixed:Plain Vanilla Fixed Coupon,2015-02-10,,BBB,Ba1,BBB-,100.629,0.826702,0.83,0.78,0.826702,109.898318,,,110.791316,112.86,0.0,141.939852,101.147583,2.023895,0.020579,0.052021,2.023895,100.113723,141.939852,,,,2.0379,2.0218,6.1471,
XS1080158535,FCE BANK PLC,Banking,Eurobond,United Kingdom,2014-06-24,2021-06-24,US108015853=,650000000.0,1.875,,1.0,Fixed:Plain Vanilla Fixed Coupon,2014-06-24,,BBB,Ba1,BBB-,101.971,0.499595,0.5,0.45,0.499595,79.587567,,,84.648365,86.65,0.0,105.833183,102.33789,1.417381,0.014601,0.027462,1.417381,101.605878,105.833183,,,,1.4217,1.4151,3.4284,
XS0995022406,FCE BANK PLC,Banking,Eurobond,United Kingdom,2013-11-19,2020-11-19,US099502240=,250000000.0,3.25,,1.0,Fixed:Plain Vanilla Fixed Coupon,2013-11-19,,BBB,Ba1,BBB-,101.23,1.767281,1.78,1.62,1.767281,100.239384,,,99.774847,109.22,0.0,110.245756,101.444325,0.834503,0.008489,0.011249,0.834503,101.01639,110.245756,,,,0.8443,0.8324,1.3857,
MX93FO000PM9,FORD CREDIT DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-12-11,2020-02-06,FORD0441=VALR,299000000.0,0.0,,,Fixed: Zero Coupon,2019-12-11,,,,,,,,,,168.711343,,,117.956759,,,,,,,,,,,,,,0.0611,0.0608,0.0074,
MX93FO000PL1,FORD CREDIT DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-12-05,2020-01-30,93FOD04319=PIPB,350000000.0,0.0,,,Fixed: Zero Coupon,2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MX93FO000PK3,FORD CREDIT DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-28,2020-05-07,FORD0421=VALR,350000000.0,0.0,,,Fixed: Zero Coupon,2019-11-28,,,,,,,,,,-667.548288,,,-701.956669,,,,,,,,,,,,,,0.3139,0.3131,0.196,
MX93FO000PJ5,FORD CREDIT DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-20,2020-01-16,FORD0411=VALR,350000000.0,0.0,,,Fixed: Zero Coupon,2019-11-20,,,,,,,,,,4794.186517,,,3659.872492,,,,,,,,,,,,,,0.0028,0.0028,0.0,
MX91FO000091,FORD CREDIT DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2005-02-24,2009-02-19,,0.0,8.75,MXTIIE1M,28.0,Floating: Fixed Margin over Index,2009-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US345277AE74,FORD HOLDINGS LLC,Financial - Other,United States,United States,1998-06-04,2030-03-01,345277AE7=,294759000.0,9.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,1998-03-01,,BBB,Ba1,BBB-,126.5,5.802087,5.89,5.78,5.802087,408.48439,,,400.175004,413.8,0.0,400.482359,128.727073,6.792805,0.088263,0.611321,6.792805,124.322573,400.482359,,,,6.9933,6.7978,61.4046,
US345277AB36,FORD HOLDINGS LLC,Financial - Other,United States,United States,1990-03-01,2020-03-01,345277AB3=,129946000.0,9.375,,2.0,Fixed:Plain Vanilla Fixed Coupon,1990-03-01,,BBB,Ba1,BBB-,100.7885,3.218343,3.24,3.04,3.218343,134.786199,,,134.403897,148.3,0.0,166.570176,100.822238,0.128488,0.00134,0.000804,0.128488,100.754814,166.570176,,,,0.1278,0.1258,0.0778,
CND1000291G3,FORD AUTOMOTIVE FINANCE CHINA CO LTD,Financial - Other,China,China,2019-05-09,2022-05-14,CN1922019=,2000000000.0,3.88,,1.0,Fixed:Plain Vanilla Fixed Coupon,2019-05-14,,,,,101.0485,3.3985,3.4,3.3,3.3985,63.17365,,,59.154125,65.68,0.0,73.709233,101.618117,2.150396,0.022286,0.060449,2.150396,100.482799,73.709233,,,,2.2208,2.1488,6.8573,
CND10001TMK1,FORD AUTOMOTIVE FINANCE CHINA CO LTD,Financial - Other,China,China,2018-12-06,2020-12-11,CN1822043=,1000000000.0,3.85,,1.0,Fixed:Plain Vanilla Fixed Coupon,2018-12-11,,,,,100.6255,3.1321,3.14,3.04,3.1321,45.196171,,,41.992049,49.03,0.0,67.62363,100.852518,0.884627,0.008932,0.01248,0.884627,100.399269,67.62363,,,,0.9071,0.8825,1.5577,
CND100010HS3,FORD AUTOMOTIVE FINANCE CHINA CO LTD,Financial - Other,China,China,2018-05-17,2021-05-22,CN1822014=,2000000000.0,5.19,,1.0,Fixed:Plain Vanilla Fixed Coupon,2018-05-22,,,,,102.5899,3.1926,3.19,3.1,3.1926,49.176388,,,42.679367,52.46,0.0,63.671278,102.932754,1.266315,0.013415,0.023492,1.266315,102.248601,63.671278,,,,1.304,1.2644,2.8678,
CND10000L8N9,FORD AUTOMOTIVE FINANCE CHINA CO LTD,Financial - Other,China,China,2018-03-08,2021-03-13,CN1822001=,2000000000.0,5.39,,1.0,Fixed:Plain Vanilla Fixed Coupon,2018-03-13,,,,,102.5092,3.1504,3.15,3.05,3.1504,46.18367,,,39.355657,49.42,0.0,63.117567,102.804512,1.079805,0.011556,0.018024,1.079805,102.215093,63.117567,,,,1.1111,1.0778,2.2517,
CND10000JWS6,FORD AUTOMOTIVE FINANCE CHINA CO LTD,Financial - Other,China,China,2017-11-17,2020-11-22,CN1722037=,2000000000.0,5.3,,1.0,Fixed:Plain Vanilla Fixed Coupon,2017-11-22,,,,,101.8087,3.112,3.12,3.02,3.112,43.706614,,,40.280279,47.72,0.0,65.88343,102.026842,0.835614,0.00857,0.011396,0.835614,101.591288,65.88343,,,,0.8552,0.8334,1.3893,
CND10000HJK4,FORD AUTOMOTIVE FINANCE CHINA CO LTD,Financial - Other,China,China,2017-06-08,2020-06-12,CN1722017=,1500000000.0,5.38,,1.0,Fixed:Plain Vanilla Fixed Coupon,2017-06-12,,,,,100.9729,2.9019,2.94,2.84,2.9019,26.188232,,,29.186427,37.56,0.0,57.17355,101.079107,0.407687,0.004245,0.003669,0.407687,100.866932,57.17355,,,,0.4098,0.4051,0.3282,
CND10000BL76,FORD AUTOMOTIVE FINANCE CHINA CO LTD,Financial - Other,China,China,2016-08-03,2021-08-04,CN1622012=,700000000.0,3.36,,1.0,Fixed:Plain Vanilla Fixed Coupon,2016-08-04,,,,,100.1427,3.2557,3.26,3.16,3.2557,54.209214,,,49.335785,57.34,0.0,67.516802,100.525058,1.47682,0.015009,0.030224,1.47682,99.762262,67.516802,,,,1.5222,1.4749,3.634,
INE732U14797,FORD CREDIT INDIA PVT LTD,Automotive Manufacturer,India,India,2019-09-20,2020-09-18,INFORCD1820=,,0.0,,,Fixed: Discount,2019-09-20,,,,,95.4769,6.944347,,,6.944347,91.690387,,,65.901295,,0.0,159.219607,95.634416,0.651336,0.006219,0.007527,0.651336,95.319833,159.219607,,,,0.6795,0.6491,0.8425,
INE732U14664,FORD CREDIT INDIA PVT LTD,Automotive Manufacturer,India,India,2019-01-23,2020-01-22,INFORCD2220=,,0.0,,,Fixed: Discount,2019-01-23,,,,,99.8336,6.759693,6.97,6.88,6.759693,257.748469,,,129.789365,172.58,0.0,182.418858,99.839549,0.024617,0.000246,0.000121,0.024617,99.827658,182.418858,,,,0.0219,0.0219,0.001,
CA34527ACG37,FORD CREDIT CANADA CO,Leasing,Canada,Canada,2019-11-13,2024-11-13,CA34527ACG3=,550000000.0,4.46,,2.0,Fixed:Plain Vanilla Fixed Coupon,2019-11-13,,BBB,Ba1,BBB-,99.749,4.517,4.22,4.16,4.517,222.663372,Make Whole Call,,218.71097,221.56,0.0,290.255437,100.829216,4.26922,0.042908,0.215631,4.26922,98.682329,290.255437,,,,4.3675,4.2787,21.6192,
CA34527ACF53,FORD CREDIT CANADA CO,Leasing,Canada,Canada,2019-03-21,2024-03-21,CA34527ACF5=,550000000.0,2.05,CADBA3M,4.0,Floating: Fixed Margin over Index,2019-12-23,,BBB,Ba1,BBB-,101.49,1.68864,1.705,1.654,1.68864,,,,,,,,,0.18956,0.001926,,0.18956,,,,,,3.9363,0.1868,0.1828,
CA34527ABV13,FORD CREDIT CANADA CO,Leasing,Canada,Canada,2017-09-19,2022-09-19,CA34527ABV1=,600000000.0,3.349,,2.0,Fixed:Plain Vanilla Fixed Coupon,2017-09-19,,BBB,Ba1,BBB-,100.027,3.337,3.38,3.33,3.337,139.502413,Make Whole Call,,138.000463,143.16,0.0,167.937805,100.665818,2.51578,0.025435,0.077785,2.51578,99.393097,167.937805,,,,2.555,2.5131,7.7535,
CA34527ABR01,FORD CREDIT CANADA CO,Leasing,Canada,Canada,2016-05-09,2021-05-10,CA34527ABR0=,750000000.0,2.58,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-05-09,,BBB,Ba1,BBB-,99.625,2.87,2.9,2.85,2.87,91.804221,Make Whole Call,,90.083972,95.31,0.0,113.863943,99.946551,1.283937,0.01285,0.022912,1.283937,99.304883,113.863943,,,,1.2996,1.2814,2.2888,
CA34527ABN96,FORD CREDIT CANADA CO,Leasing,Canada,Canada,2015-09-16,2020-09-16,CA34527ABN9=,750000000.0,2.923,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-09-16,,BBB,Ba1,BBB-,100.251,2.54,2.56,2.51,2.54,54.425463,Make Whole Call,,54.652349,60.68,0.0,80.66657,100.417719,0.654825,0.006628,0.007612,0.654825,100.084762,80.66657,,,,0.6604,0.6522,0.7509,
CA34527ABL31,FORD CREDIT CANADA CO,Leasing,Canada,Canada,2015-05-07,2020-05-07,CA34527ABL3=,700000000.0,2.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-05-07,,BBB,Ba1,BBB-,99.998,2.451,2.58,2.54,2.451,47.0189,Make Whole Call,,47.494248,61.05,0.0,80.171673,100.075507,0.309395,0.003108,0.002473,0.309395,99.920648,80.171673,,,,0.3104,0.3067,0.2456,
CA34527ACE88,FORD CREDIT CANADA CO,Leasing,Canada,Canada,2019-01-09,2022-01-10,CA34527ACE8=,550000000.0,5.0875,CADBA3M,4.0,Floating: Fixed Margin over Index,2020-01-10,,BBB,Ba1,BBB-,102.812,3.622523,,,3.622523,,,,,,,,,0.247253,0.002543,,0.247253,,,,,,1.9581,0.2445,0.1569,
CA34527ACA66,FORD CREDIT CANADA CO,Leasing,Canada,Canada,2018-05-08,2023-05-08,CA34527ACA6=,850000000.0,3.742,,2.0,Fixed:Plain Vanilla Fixed Coupon,2018-05-08,,BBB,Ba1,BBB-,100.476,3.587,3.68,3.6,3.587,168.014984,Make Whole Call,,165.471993,172.58,0.0,193.62024,101.256465,3.074314,0.031101,0.11303,3.074314,99.702682,193.62024,,,,3.1266,3.0712,11.3009,
